StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Consent,MrAB1,Game1_1_1,Game1_1_2,Game1_2_1,Game1_2_2,Drink1,Gym1 _1,Gym1 _2,Gym1 _3,Jacket1,Game2_1_1,Game2_1_2,Game2_2_1,Game2_2_2,MrAB2,"Play2 ","Plane2 ",MrAB3,Game3_1 _1,Game3_1 _2,Game3_2_1,Game3_2_2,Jacket2,Gym2 _1,Gym2 _2,Gym2 _3,"MrAB4 ","Play1 ","Plane1 ",Drink2,fin_lit1,fin_lit2,fin_lit3,fin_lit4,Att_check,Gender,"Age ",Income,Education,Residence,Native language,Debriefing,Q_RecaptchaStatus,Q_RecaptchaError,FL_5_DO_FL_14,FL_5_DO_FL_15,FL_5_DO_FL_16,FL_5_DO_FL_17
2022-09-15 19:33:58,2022-09-15 19:44:08,0,100,609,1,2022-09-15 19:44:08,R_9pGey4XFHEOewFz,anonymous,DA,0.699999988079071,1,1,0,0,0,0,85,1,5,5,2,0,50,0,100,1,2,3,2,50,100,100,100,2,3,2,1,3,2,3,25,1,3,3,1,5,2,32,6,21,48,5,1,,,1,4,2,3
2022-09-15 19:33:30,2022-09-15 19:50:06,0,100,995,1,2022-09-15 19:50:06,R_3JgiEy4g13zgSah,anonymous,DA,0.8999999761581421,1,3,50,50,50,50,100,3,3,3,2,50,50,50,50,3,1,2,2,100,100,100,100,2,5,1,5,3,1,2,50,1,3,3,4,5,2,55,6,13,48,5,1,,,3,2,1,4
2022-09-15 19:38:17,2022-09-15 19:53:05,0,100,888,1,2022-09-15 19:53:06,R_2bHrzc5Er0fixEl,anonymous,DA,1,1,1,50,50,100,100,50,2,4,3,2,50,50,100,100,1,1,3,2,100,100,100,100,2,4,2,1,1,1,3,25,1,3,2,1,4,1,29,4,16,48,5,1,,,3,4,2,1
2022-09-15 19:45:13,2022-09-15 19:53:22,0,100,488,1,2022-09-15 19:53:22,R_3EavwmH2sSjNoWS,anonymous,DA,0.699999988079071,1,3,25,50,50,100,50,2,4,4,2,25,50,50,100,3,1,3,2,50,100,50,100,2,3,3,3,3,1,3,50,1,3,2,1,4,1,35,6,5,48,5,1,,,3,1,4,2
2022-09-15 19:51:37,2022-09-15 20:02:40,0,100,663,1,2022-09-15 20:02:42,R_1mL863TlNbQdc5l,anonymous,DA,0.4000000059604645,1,1,0,0,0,0,30,1,5,1,2,50,50,100,100,1,1,3,2,50,50,100,100,2,5,1,4,1,2,3,30,1,3,2,1,5,1,26,3,19,48,5,1,,,1,2,3,4
2022-09-15 19:56:06,2022-09-15 20:04:47,0,100,520,1,2022-09-15 20:04:47,R_28zE1caJH9YJfPx,anonymous,DA,0.699999988079071,1,1,0,50,0,100,100,5,5,3,1,0,50,0,100,1,1,3,2,0,50,0,100,2,5,5,3,2,1,3,100,1,3,2,3,4,1,30,2,18,48,5,1,,,3,2,1,4
2022-09-15 20:00:46,2022-09-15 20:11:12,0,100,626,1,2022-09-15 20:11:13,R_2t7KNn8Fc297HOx,anonymous,DA,0.8999999761581421,1,3,50,50,100,100,120,1,5,5,2,50,50,100,100,3,1,1,3,50,50,100,100,2,1,5,1,3,1,1,120,1,3,2,1,4,1,46,6,21,48,5,1,,,1,3,4,2
2022-09-15 20:23:34,2022-09-15 20:32:56,0,100,561,1,2022-09-15 20:32:56,R_3GkY9PwlyMwuDFp,anonymous,DA,1,1,3,0,50,0,100,50,4,2,2,2,50,50,100,100,1,2,3,2,50,50,100,100,2,5,1,5,2,2,3,30,1,3,2,4,4,2,49,6,16,48,5,1,,,4,3,2,1
2022-09-15 20:36:24,2022-09-15 20:46:32,0,100,608,1,2022-09-15 20:46:33,R_2dgU7hzvJQPsexv,anonymous,DA,0.8999999761581421,1,1,0,50,0,100,100,1,4,5,2,50,100,100,200,1,1,1,2,100,100,100,200,2,5,4,2,2,1,1,30,1,3,2,4,4,2,48,6,17,48,5,1,,,3,1,2,4
2022-09-15 20:28:52,2022-09-15 20:47:14,0,100,1101,1,2022-09-15 20:47:14,R_A6zez1scM2zKl6V,anonymous,DA,1,1,3,0,0,0,0,75,2,4,3,2,50,50,100,100,1,1,2,1,50,50,100,100,2,4,2,3,2,1,1,50,1,3,2,4,3,2,58,6,6,48,5,1,,,1,3,2,4
2022-09-15 20:38:53,2022-09-15 20:48:33,0,100,579,1,2022-09-15 20:48:34,R_e3sYvTc2DlHEHy9,anonymous,DA,1,1,1,0,0,0,0,50,1,5,4,2,50,50,50,50,1,1,1,2,50,50,100,100,2,3,4,2,1,1,1,50,1,3,2,1,4,1,65,6,20,48,5,1,,,2,4,1,3
2022-09-15 20:18:22,2022-09-15 21:02:42,0,100,2659,1,2022-09-15 21:02:42,R_24CYbx3s88e1SmH,anonymous,DA,1,1,3,0,50,0,100,50,4,3,3,2,50,50,100,100,3,2,3,2,100,100,100,100,2,3,3,3,2,2,1,20,1,3,3,4,2,2,57,5,2,48,5,1,,,4,3,1,2
2022-09-15 21:01:57,2022-09-15 21:12:38,0,100,641,1,2022-09-15 21:12:39,R_2tKhhBcX1cRJKuZ,anonymous,DA,1,1,3,0,50,0,100,50,3,3,1,2,0,50,0,100,1,2,2,2,50,100,100,100,2,4,1,1,3,2,2,20,3,3,3,2,3,3,31,3,18,48,5,1,,,3,4,1,2
2022-09-15 21:10:15,2022-09-15 21:18:36,0,100,500,1,2022-09-15 21:18:37,R_3PpqXcBZVzpgzxc,anonymous,DA,0.699999988079071,1,1,0,50,0,100,40,3,4,3,2,0,50,0,100,3,1,1,2,0,100,0,100,2,5,1,5,3,1,1,20,1,3,2,1,4,1,59,6,16,48,5,1,,,4,2,3,1
2022-09-15 21:29:40,2022-09-15 21:38:22,0,100,522,1,2022-09-15 21:38:24,R_2v7JHiKVIlxCMQE,anonymous,DA,1,1,3,50,100,75,150,20,2,5,2,1,50,100,75,150,1,1,2,2,75,150,75,150,1,2,5,3,2,2,2,20,1,3,2,4,4,1,26,1,20,48,5,1,,,1,4,2,3
2022-09-15 21:33:15,2022-09-15 21:45:24,0,100,728,1,2022-09-15 21:45:24,R_1I5xhWEd6edv8YR,anonymous,DA,1,1,1,0,50,0,100,150,1,4,4,2,0,75,0,130,1,1,2,1,0,100,100,80,2,5,2,3,2,1,2,45,1,3,2,4,5,1,18,1,13,48,5,1,,,3,2,1,4
2022-09-15 21:36:04,2022-09-15 21:49:58,0,100,833,1,2022-09-15 21:49:59,R_1fkD4KyUIrzR4dj,anonymous,DA,0.4000000059604645,1,1,0,50,0,100,40,5,5,5,2,50,50,50,100,1,1,3,1,100,100,100,100,2,5,1,3,2,1,3,25,1,3,2,1,4,1,49,6,18,48,5,1,,,1,4,2,3
2022-09-15 21:43:53,2022-09-15 21:55:44,0,100,711,1,2022-09-15 21:55:45,R_2eVbpM1dTYH5W9I,anonymous,DA,1,1,1,50,80,100,200,40,1,4,3,2,50,100,100,200,1,2,3,1,50,70,100,140,2,5,2,5,2,2,3,24,1,3,2,1,4,1,27,4,17,48,5,1,,,4,2,1,3
2022-09-15 21:41:09,2022-09-15 21:57:11,0,100,962,1,2022-09-15 21:57:12,R_3q8qwLTo6EugfOo,anonymous,DA,0.8999999761581421,1,1,0,0,0,0,75,1,5,5,2,0,0,0,0,1,1,3,1,50,50,100,100,2,4,1,4,2,1,1,75,1,3,3,4,4,2,64,6,16,48,5,1,,,1,2,4,3
2022-09-15 21:45:49,2022-09-15 21:58:09,0,100,740,1,2022-09-15 21:58:10,R_vTXUimiXIte07Ul,anonymous,DA,0.4000000059604645,1,1,25,50,50,100,60,1,5,2,2,50,50,100,100,1,1,3,2,50,50,100,100,2,2,4,2,3,1,3,100,1,3,2,1,5,1,45,6,16,48,5,1,,,3,4,1,2
2022-09-15 21:48:35,2022-09-15 21:59:21,0,100,646,1,2022-09-15 21:59:22,R_2uEgTZjIR2geCPV,anonymous,DA,1,1,1,0,0,0,100,150,1,5,1,2,50,100,100,100,1,1,2,2,50,100,50,100,2,1,5,1,2,1,3,21,1,3,2,4,5,1,23,2,15,48,5,1,,,4,1,3,2
2022-09-15 21:47:13,2022-09-15 22:07:46,0,100,1232,1,2022-09-15 22:07:46,R_1Q9DOZ689jODOBt,anonymous,DA,0.8999999761581421,1,3,0,50,0,50,50,1,5,3,2,50,50,100,100,1,1,3,2,100,100,100,100,2,2,3,1,2,2,3,50,1,3,2,1,5,2,61,6,11,48,5,1,,,1,4,2,3
2022-09-15 22:12:00,2022-09-15 22:26:53,0,100,892,1,2022-09-15 22:26:54,R_2sUcHTXdRZisBvR,anonymous,DA,1,1,1,0,50,0,75,150,2,4,3,2,0,50,0,75,1,1,2,2,50,50,100,100,2,4,2,1,2,1,1,100,1,3,2,4,4,1,35,6,22,48,2,1,,,1,4,2,3
2022-09-15 22:18:56,2022-09-15 22:29:54,0,100,657,1,2022-09-15 22:29:54,R_Q4lJ8YlY53DZ9AZ,anonymous,DA,0.8999999761581421,1,3,0,0,0,0,1000,1,5,5,1,0,50,0,100,2,1,2,3,0,50,0,100,2,4,4,2,3,1,2,1000,1,3,2,3,3,2,42,6,18,48,5,1,,,2,4,1,3
2022-09-15 22:19:30,2022-09-15 22:33:56,0,100,866,1,2022-09-15 22:33:57,R_1OBmc9cU6bQvND5,anonymous,DA,1,1,2,0,50,0,100,75,1,5,5,2,0,50,0,100,1,1,3,1,0,50,0,100,2,3,4,2,2,1,3,50,1,3,2,4,5,1,39,5,11,48,5,1,,,4,1,3,2
2022-09-15 22:27:26,2022-09-15 22:39:33,0,100,726,1,2022-09-15 22:39:33,R_3F55bnVDqkBDkVm,anonymous,DA,0.699999988079071,1,2,0,0,0,0,100,1,4,3,2,0,50,0,100,2,1,3,1,0,50,0,100,2,5,1,2,1,2,3,40,1,3,2,4,4,2,29,5,17,48,5,1,,,3,1,2,4
2022-09-15 22:27:01,2022-09-15 22:43:08,0,100,967,1,2022-09-15 22:43:09,R_2wRXZ8x2upxtxo0,anonymous,DA,0.4000000059604645,1,1,0,50,0,100,500,5,1,5,2,0,50,0,50,1,1,2,2,0,50,0,100,2,5,1,5,2,1,2,500,1,3,2,4,4,1,34,6,17,48,5,1,,,4,2,1,3
2022-09-15 22:37:02,2022-09-15 22:44:32,0,100,449,1,2022-09-15 22:44:32,R_1OVangR5ovA0nCG,anonymous,DA,0.4000000059604645,1,3,50,50,100,100,90,1,5,3,1,50,50,100,100,3,1,2,2,50,50,100,100,1,1,5,3,2,1,2,50,1,3,2,1,3,2,26,6,5.5,48,5,1,,,3,1,4,2
2022-09-15 22:46:45,2022-09-15 22:47:03,0,100,17,1,2022-09-15 22:47:03,R_2EuwGFaonZunGsA,anonymous,DA,0.699999988079071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15 22:35:52,2022-09-15 22:48:24,0,100,752,1,2022-09-15 22:48:24,R_0kMDJTMk200POAp,anonymous,DA,0.699999988079071,1,3,0,0,0,0,80,1,5,5,1,50,50,100,100,2,1,3,1,50,50,100,100,1,5,1,3,1,1,3,50,1,3,2,1,5,1,26,3,15,48,5,1,,,3,1,2,4
2022-09-15 22:35:11,2022-09-15 22:51:18,0,100,966,1,2022-09-15 22:51:19,R_1pVFE13AZGYeYD1,anonymous,DA,0.699999988079071,1,3,0,50,0,100,100,2,5,4,2,0,50,0,100,3,1,3,1,0,50,0,100,2,2,4,4,2,1,3,50,1,3,2,4,4,1,33,6,18,48,5,1,,,4,3,1,2
2022-09-15 22:34:44,2022-09-15 22:54:55,0,100,1211,1,2022-09-15 22:54:56,R_1C1oeChZYAJDGFy,anonymous,DA,0.8999999761581421,1,1,0,0,0,0,150,1,5,3,2,0,50,0,100,1,1,2,2,0,50,0,100,2,4,1,3,2,1,2,50,1,3,3,4,4,1,28,6,15,48,5,1,,,1,2,4,3
2022-09-15 22:47:22,2022-09-15 22:58:32,0,100,669,1,2022-09-15 22:58:33,R_40KGeJ1X7q3GPAt,anonymous,DA,0.699999988079071,1,2,0,50,0,100,100,1,5,5,1,50,75,50,125,1,1,2,2,100,100,100,150,1,3,3,2,2,1,2,20,1,3,2,1,5,1,26,6,16,48,5,1,,,2,3,1,4
2022-09-15 22:52:00,2022-09-15 23:02:36,0,100,636,1,2022-09-15 23:02:36,R_1cZYrFTtliQ0mYY,anonymous,DA,1,1,3,0,0,0,0,50,1,3,3,2,50,50,50,50,1,2,3,2,100,100,100,100,1,3,1,3,3,2,1,50,4,4,3,4,5,1,32,2,21,48,5,1,,,3,1,2,4
2022-09-15 23:09:07,2022-09-15 23:22:53,0,100,825,1,2022-09-15 23:22:53,R_2VwLJyX9w6MzQYL,anonymous,DA,0.4000000059604645,1,3,0,50,0,100,45,1,5,5,2,0,50,100,100,3,1,3,2,100,100,100,100,2,3,4,1,2,1,1,30,1,3,2,4,5,2,46,6,18,48,5,1,,,2,4,1,3
2022-09-15 23:15:55,2022-09-15 23:28:20,0,100,744,1,2022-09-15 23:28:21,R_8dJt7wG8OPrs61X,anonymous,DA,1,1,3,0,50,0,100,100,1,5,5,2,50,50,100,100,1,2,2,2,100,100,100,50,2,2,5,4,2,2,1,50,1,2,2,3,4,1,24,6,16.5,48,5,1,,,4,3,1,2
2022-09-15 23:07:01,2022-09-15 23:36:23,0,100,1762,1,2022-09-15 23:36:24,R_1H1yvYwKYf1ecXD,anonymous,DA,1,1,3,0,50,0,100,20,1,5,5,2,50,50,100,100,3,1,3,2,100,100,100,100,2,2,2,3,2,2,3,20,1,3,2,1,4,1,22,2,14,48,5,1,,,3,4,2,1
2022-09-15 23:25:40,2022-09-15 23:43:34,0,100,1074,1,2022-09-15 23:43:34,R_3mn1DwtpA6QQCGA,anonymous,DA,1,1,2,50,100,100,200,75,2,4,4,2,50,100,100,200,3,2,1,1,100,100,100,200,2,3,3,2,2,2,1,50,1,3,3,4,4,2,64,4,17,48,5,1,,,1,3,2,4
2022-09-15 23:36:28,2022-09-15 23:46:36,0,100,607,1,2022-09-15 23:46:36,R_2R7Iq6myI5IbQ8i,anonymous,DA,0.699999988079071,1,2,0,0,0,0,85,2,5,1,2,0,25,0,40,1,1,3,2,0,30,50,70,2,5,1,1,2,2,2,30,1,3,2,3,4,1,26,1,16,48,5,1,,,1,4,3,2
2022-09-15 23:47:29,2022-09-15 23:55:41,0,100,492,1,2022-09-15 23:55:42,R_3kzfhfn20WQSvJ1,anonymous,DA,0.699999988079071,1,3,500,500,1000,1000,75,5,1,5,1,1000,1000,2000,2000,3,1,1,3,1,1,2,2,1,5,1,5,3,1,1,75,1,3,2,1,3,1,42,6,18,48,5,1,,,3,2,4,1
2022-09-15 23:45:14,2022-09-15 23:56:54,0,100,700,1,2022-09-15 23:56:54,R_1E52y3SGx9CocXD,anonymous,DA,0.699999988079071,1,1,0,50,100,100,50,2,4,2,2,0,50,100,100,1,1,3,2,100,150,100,100,2,5,2,2,2,1,2,25,1,3,2,4,4,1,40,6,9,48,5,1,,,3,2,4,1
2022-09-15 23:53:12,2022-09-16 00:00:23,0,100,431,1,2022-09-16 00:00:24,R_3HOdigbPTEkjKbe,anonymous,DA,1,1,3,0,50,0,100,60,1,5,5,2,50,50,50,100,1,1,2,1,50,50,50,100,2,5,3,3,3,1,1,30,1,3,3,4,4,2,28,5,17,48,7,1,,,4,1,2,3
2022-09-15 23:57:04,2022-09-16 00:08:57,0,100,712,1,2022-09-16 00:08:57,R_1hElXHbrwDi5LTS,anonymous,DA,0.699999988079071,1,2,0,50,0,50,150,2,5,2,2,50,100,50,50,3,1,2,1,50,100,50,100,2,5,2,4,2,1,2,40,1,3,2,4,4,3,18,6,12,48,5,1,,,2,1,3,4
2022-09-16 00:18:55,2022-09-16 00:27:32,0,100,517,1,2022-09-16 00:27:32,R_1mdRVNAXfQTOMq7,anonymous,DA,1,1,1,0,25,0,50,100,3,4,2,2,40,50,70,90,1,2,3,2,40,50,70,90,2,5,1,3,2,2,3,50,1,3,3,4,5,2,27,5,18,48,5,1,,,2,3,1,4
2022-09-16 00:07:04,2022-09-16 00:28:22,0,100,1277,1,2022-09-16 00:28:23,R_3iQjPQGnCAuMgT7,anonymous,DA,0.699999988079071,1,1,50,50,100,100,40,2,4,3,1,50,50,50,50,3,1,2,2,100,100,100,100,1,4,2,3,2,2,2,20,1,4,3,4,4,1,21,1,14,48,5,1,,,1,3,2,4
2022-09-16 01:07:10,2022-09-16 01:07:25,0,100,14,1,2022-09-16 01:07:25,R_2YE98ACv8n6z2tg,anonymous,DA,0.699999988079071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-16 01:37:28,2022-09-16 01:47:12,0,100,583,1,2022-09-16 01:47:12,R_Div0GYrm6OuisiB,anonymous,DA,1,1,3,0,50,0,100,100,1,5,5,2,50,100,100,200,1,2,1,1,100,200,100,200,2,5,2,2,1,2,1,30,1,3,3,4,5,1,26,4,13,48,5,1,,,4,1,3,2
2022-09-16 01:44:53,2022-09-16 01:55:08,0,100,615,1,2022-09-16 01:55:08,R_22mCku7LIrEb488,anonymous,DA,1,1,2,0,50,0,100,30,5,1,3,2,50,50,100,100,1,1,1,2,50,50,100,100,2,5,1,3,2,1,1,30,4,4,3,4,4,2,28,1,18,48,5,1,,,4,3,2,1
2022-09-16 02:25:14,2022-09-16 02:35:38,0,100,623,1,2022-09-16 02:35:39,R_2Qg2y8orEcO157v,anonymous,DA,0.8999999761581421,1,3,0,0,0,0,50,4,2,3,2,0,0,0,0,3,2,3,2,0,0,0,0,2,4,2,3,3,2,3,50,1,4,3,4,4,2,42,5,17,48,5,1,,,4,3,2,1
2022-09-16 03:48:20,2022-09-16 04:08:32,0,100,1212,1,2022-09-16 04:08:33,R_eG8428dSmc6Szu1,anonymous,DA,1,1,3,0,50,0,100,85,1,5,1,2,0,50,0,100,3,1,2,2,0,100,0,100,2,5,1,2,3,1,2,25,1,3,3,4,2,3,31,6,19,48,5,1,,,3,4,2,1
2022-09-16 05:06:22,2022-09-16 05:16:19,0,100,596,1,2022-09-16 05:16:19,R_2P0x3UmDXDM8u3f,anonymous,DA,0.699999988079071,1,1,0,50,0,100,85,1,5,5,2,50,50,100,100,1,1,2,2,50,100,100,100,2,5,1,5,1,2,3,100,1,3,3,4,4,2,32,4,3.5,48,5,1,,,4,3,2,1
2022-09-16 05:34:57,2022-09-16 05:56:22,0,100,1285,1,2022-09-16 05:56:23,R_3jfBKKbCvuGUHJE,anonymous,DA,0.699999988079071,1,1,0,50,0,100,50,2,4,2,1,0,50,0,100,1,1,2,2,69,101,69,101,1,2,4,2,2,2,2,50,1,3,2,2,3,1,20,1,14,48,5,1,,,1,4,2,3
2022-09-15 20:32:46,2022-09-16 06:56:44,0,100,37438,1,2022-09-16 06:56:44,R_2dt3yy0R3VachN0,anonymous,DA,1,1,1,0,50,0,100,100,1,5,3,2,50,50,100,100,1,1,3,1,100,100,100,100,2,5,1,2,2,1,3,75,1,3,2,4,3,1,31,3,21,48,5,1,,,1,2,3,4
2022-09-16 06:57:52,2022-09-16 07:08:34,0,100,642,1,2022-09-16 07:08:36,R_sulgSXQ7H7PTEgF,anonymous,DA,1,1,2,0,50,0,50,100,5,1,2,2,50,50,100,100,1,1,2,1,50,50,100,100,2,5,1,3,2,1,2,50,1,3,2,1,5,2,28,6,18,48,5,1,,,2,4,1,3
2022-09-16 07:11:28,2022-09-16 07:21:36,0,100,607,1,2022-09-16 07:21:36,R_SV0hxNVLeeMz1hT,anonymous,DA,1,1,3,0,100,0,200,50,1,5,1,2,50,100,100,200,3,2,3,1,100,150,100,200,2,5,2,4,2,2,3,25,1,3,2,4,4,1,25,1,15,48,5,1,,,4,1,3,2
2022-09-16 07:16:49,2022-09-16 07:32:38,0,100,949,1,2022-09-16 07:32:39,R_2Wv6dezR4VRFZ8c,anonymous,DA,1,1,3,25,50,50,100,30,1,3,4,2,50,50,100,100,3,2,3,1,100,50,100,100,2,5,5,1,3,2,3,30,3,3,1,3,4,1,25,2,17,48,5,1,,,4,2,1,3
2022-09-16 07:58:24,2022-09-16 08:08:39,0,100,614,1,2022-09-16 08:08:40,R_2qkpPoVeXGwCbwc,anonymous,DA,0.4000000059604645,1,1,0,50,0,100,95,1,5,1,2,0,50,0,100,1,1,3,1,0,50,0,100,2,5,1,3,1,1,1,65,1,3,2,4,4,1,22,2,14,48,5,1,,,4,1,2,3
2022-09-16 08:02:12,2022-09-16 08:10:01,0,100,469,1,2022-09-16 08:10:02,R_0OCCvtmGPyINpi9,anonymous,DA,0.699999988079071,1,1,50,100,100,200,40,2,2,2,2,50,100,100,200,1,1,2,2,50,100,100,200,2,2,4,2,2,1,2,40,1,3,2,4,4,1,21,1,14,48,5,1,,,4,3,2,1
2022-09-16 08:10:39,2022-09-16 08:23:01,0,100,742,1,2022-09-16 08:23:01,R_2qgGjS2SJ3GFdnF,anonymous,DA,0.8999999761581421,1,3,0,50,0,100,60,1,5,5,1,50,50,100,100,1,1,3,3,100,100,100,100,2,3,3,3,3,1,3,60,2,4,2,4,4,2,63,5,16,48,5,1,,,2,1,3,4
2022-09-16 08:05:02,2022-09-16 08:40:06,0,100,2104,1,2022-09-16 08:40:06,R_27xNVhyXZF2wLII,anonymous,DA,1,1,1,0,50,0,100,100,3,4,1,1,50,50,50,100,1,1,2,1,50,100,50,100,2,3,4,1,3,1,2,30,1,3,2,2,5,1,23,4,12,48,5,1,,,4,1,2,3
2022-09-16 08:35:18,2022-09-16 08:43:52,0,100,514,1,2022-09-16 08:43:52,R_1mW5ywpEEqPzJOs,anonymous,DA,0.8999999761581421,1,1,0,25,0,50,75,1,5,3,2,0,25,0,50,1,2,3,2,0,25,0,50,2,1,5,3,2,2,3,50,1,3,2,1,4,1,19,1,13,48,5,1,,,2,3,4,1
2022-09-16 09:02:47,2022-09-16 09:16:04,0,100,796,1,2022-09-16 09:16:04,R_3EgygBkizk8c1Tm,anonymous,DA,0.8999999761581421,1,3,0,0,0,0,100,1,5,1,2,0,50,0,100,1,1,2,2,0,50,0,100,2,4,1,1,2,1,2,50,1,3,2,1,2,1,67,6,4.5,48,5,1,,,2,3,1,4
2022-09-16 09:06:34,2022-09-16 09:18:53,0,100,739,1,2022-09-16 09:18:53,R_3oXQNSxI8typZAu,anonymous,DA,1,1,3,0,0,0,0,100,1,5,2,2,0,50,0,100,1,1,2,1,0,50,0,100,2,3,2,1,2,2,2,50,1,3,2,1,4,1,40,6,20,48,5,1,,,2,1,3,4
2022-09-16 09:25:13,2022-09-16 09:37:29,0,100,736,1,2022-09-16 09:37:31,R_2WOsuppntnp4H2i,anonymous,DA,0.699999988079071,1,3,25,100,50,200,20,5,1,3,1,50,100,50,200,3,1,2,2,100,150,100,200,1,5,1,3,3,1,2,15,1,3,2,4,4,1,24,2,17,48,5,1,,,4,2,1,3
2022-09-16 09:09:58,2022-09-16 09:38:52,0,100,1734,1,2022-09-16 09:38:53,R_8nLQotYPJpqoxqN,anonymous,DA,1,1,3,0,25,0,40,50,1,3,2,1,0,50,0,100,3,1,3,3,20,50,0,100,1,3,2,1,3,2,3,30,4,4,3,4,4,2,27,2,12,48,5,1,,,1,2,3,4
2022-09-16 09:38:16,2022-09-16 09:46:09,0,100,472,1,2022-09-16 09:46:10,R_USf9ThctVXpKtLH,anonymous,DA,0.699999988079071,1,1,0,50,0,100,75,1,3,3,2,50,50,100,100,1,1,1,3,50,100,100,100,2,1,3,3,2,2,1,25,1,3,2,4,4,1,45,5,13,48,5,1,,,3,4,1,2
2022-09-16 09:27:03,2022-09-16 09:47:26,0,100,1222,1,2022-09-16 09:47:26,R_3kA0ozcXZu2SzZi,anonymous,DA,1,1,1,0,0,100,100,20,5,1,1,2,50,50,100,100,1,2,2,2,75,75,100,100,2,5,1,1,2,2,1,20,1,1,3,4,4,2,66,4,6,48,5,1,,,4,2,3,1
2022-09-16 10:03:21,2022-09-16 10:17:02,0,100,821,1,2022-09-16 10:17:03,R_8DngQy1ZULjZIVr,anonymous,DA,1,1,1,0,25,0,50,50,3,3,3,2,0,25,0,50,3,2,3,2,0,50,0,100,2,5,1,3,3,2,3,50,1,3,3,4,4,1,61,6,14,48,7,1,,,1,4,3,2
2022-09-16 09:57:42,2022-09-16 10:18:40,0,100,1257,1,2022-09-16 10:18:42,R_1BOWairVJzMeZkF,anonymous,DA,0.8999999761581421,1,2,10,60,30,120,50,1,5,5,2,10,50,50,100,1,2,3,1,50,100,50,100,2,4,3,2,3,2,3,30,1,3,2,3,5,2,25,1,17.5,48,5,1,,,2,1,4,3
2022-09-16 09:29:30,2022-09-16 10:24:09,0,100,3279,1,2022-09-16 10:24:11,R_eR8a41cCegIUECJ,anonymous,DA,0.699999988079071,1,1,0,50,0,100,80,2,4,3,1,0,50,0,100,3,1,3,2,0,50,0,50,2,5,1,3,2,1,3,60,1,3,2,1,5,1,30,6,18,48,5,1,,,2,3,4,1
2022-09-16 10:57:28,2022-09-16 11:06:28,0,100,539,1,2022-09-16 11:06:28,R_UnFEebjTjJJ3xf3,anonymous,DA,1,1,3,0,25,0,50,50,2,4,2,2,0,40,0,100,3,1,3,2,50,100,50,100,2,4,3,3,1,1,3,40,1,3,2,1,3,2,64,7,17,48,5,1,,,1,4,2,3
2022-09-16 10:15:06,2022-09-16 11:14:18,0,100,3552,1,2022-09-16 11:14:20,R_WfnnlESPRBdF53b,anonymous,DA,0.8999999761581421,1,2,0,0,0,0,50,1,5,5,1,0,50,0,50,1,2,2,2,0,50,0,100,2,2,3,1,2,2,3,50,1,4,2,4,3,3,23,1,15,48,5,1,,,3,1,2,4
2022-09-16 11:21:11,2022-09-16 11:33:10,0,100,718,1,2022-09-16 11:33:10,R_21BpdWVuGmR4oko,anonymous,DA,0.8999999761581421,1,3,0,50,0,100,50,1,5,5,2,50,75,100,150,1,1,3,2,100,120,100,150,2,5,1,4,2,2,3,50,4,4,3,4,5,3,23,1,18,48,5,1,,,2,3,1,4
2022-09-16 11:19:42,2022-09-16 11:34:17,0,100,875,1,2022-09-16 11:34:18,R_ApxpwjdOgv3690Z,anonymous,DA,0.699999988079071,1,2,0,50,0,100,30,1,5,4,1,0,50,0,50,1,2,3,2,0,100,0,100,2,4,3,2,1,1,1,30,1,3,2,4,4,2,29,1,17,48,5,1,,,2,3,4,1
2022-09-16 11:29:55,2022-09-16 11:40:28,0,100,633,1,2022-09-16 11:40:29,R_3O1X1bPilIxut1O,anonymous,DA,0.8999999761581421,1,3,0,50,0,100,30,2,4,4,2,0,50,0,100,1,1,3,2,0,100,0,100,2,4,1,4,3,1,3,25,1,3,2,1,4,1,26,5,16,48,5,1,,,4,1,2,3
2022-09-16 11:39:31,2022-09-16 11:52:02,0,100,750,1,2022-09-16 11:52:02,R_1dhj08LXQEY1K1X,anonymous,DA,1,1,3,0,0,0,0,30,1,5,5,1,0,0,0,0,3,1,2,2,0,0,0,0,1,5,1,5,1,1,2,30,1,3,3,4,4,1,53,4,12,48,5,1,,,2,1,3,4
2022-09-16 11:43:46,2022-09-16 11:58:15,0,100,869,1,2022-09-16 11:58:16,R_2Vw2Xudjc0jFiJd,anonymous,DA,1,1,2,0,20,0,50,65,1,5,5,2,50,50,80,100,1,2,3,1,50,50,80,100,2,3,1,2,2,2,3,16,1,4,2,4,3,1,18,1,12,48,5,1,,,2,4,1,3
2022-09-16 11:58:18,2022-09-16 12:07:06,0,100,528,1,2022-09-16 12:07:06,R_2WHjLMEd8w25GSc,anonymous,DA,1,1,1,0,0,0,0,20,1,5,5,2,20,50,50,50,1,2,3,1,50,50,100,100,2,5,1,5,2,2,2,20,1,3,3,1,4,1,25,1,18,48,5,1,,,3,2,4,1
